FLIGHT_ID,DATETIME,AIRLINE_CODE,ORIGIN_IATA,DEST_IATA,DISTANCE,TOTAL_DELAY,CANCELLATION_REASON,AIR_SYSTEM_DELAY,WEATHER_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY
3260,2015-06-29,B6,TPA,JFK,1005,2.0,,False,False,False,False,False
3261,2015-11-08,DL,SAT,SLC,1087,0.0,,False,False,False,False,False
3262,2015-07-01,AA,MCO,ORD,1005,0.0,,False,False,False,False,False
3263,2015-05-03,WN,ATL,JAX,270,2.0,,False,False,False,False,False
3264,2015-11-08,DL,MSP,ATL,907,1.0,,False,False,False,False,False
3265,2015-06-17,MQ,PIA,DFW,672,29.0,,True,False,False,False,False
3266,2015-05-31,UA,LAX,IAH,1379,0.0,,False,False,False,False,False
3267,2015-02-14,US,DEN,PHX,602,0.0,,False,False,False,False,False
3268,2015-09-11,WN,MDW,LAX,1750,27.0,,False,False,False,False,False
3269,2015-01-16,HA,HNL,OAK,2409,0.0,,False,False,False,False,False
3270,2015-12-09,WN,DEN,SFO,967,2.0,,False,False,False,False,False
3271,2015-11-22,OO,DEN,COS,73,3.0,,False,False,False,False,False
3272,2015-05-13,WN,TPA,BDL,1111,4.0,,False,False,False,False,False
3273,2015-09-15,DL,ATL,BHM,134,3.0,,False,False,False,False,False
3274,2015-05-18,AS,SAN,MCO,2149,9.0,,False,False,False,False,False
3275,2015-12-19,OO,GTF,SLC,463,8.0,,False,False,False,False,False
3276,2015-09-28,DL,PHL,ATL,666,11.0,,False,False,False,False,False
3277,2015-11-04,WN,LBB,DAL,293,0.0,,False,False,False,False,False
3278,2015-07-08,B6,BOS,SJU,1674,0.0,,False,False,False,False,False
3279,2015-03-26,DL,ATL,BWI,577,0.0,,False,False,False,False,False
3280,2015-05-27,EV,MLI,ATL,633,3.0,,False,False,False,False,False
3281,2015-08-19,DL,BOS,ATL,946,1.0,,False,False,False,False,False
3282,2015-07-02,DL,VPS,ATL,250,0.0,,False,False,False,False,False
3283,2015-04-08,US,PHX,LAX,370,10.0,,False,False,False,False,False
3284,2015-09-22,DL,ORD,DTW,235,0.0,,False,False,False,False,False
3285,2015-07-26,OO,MSP,DAY,574,0.0,,False,False,False,False,False
3286,2015-07-17,WN,PVD,BWI,327,0.0,,False,False,False,False,False
3287,2015-09-23,OO,SAN,FAT,314,0.0,,False,False,False,False,False
3288,2015-03-23,WN,LGA,MDW,725,0.0,,False,False,False,False,False
3289,2015-06-26,AS,SEA,ORD,1721,7.0,,False,False,False,False,False
3290,2015-09-07,DL,JFK,MCO,944,5.0,,False,False,False,False,False
3291,2015-01-12,DL,ATL,PHX,1587,0.0,,False,False,False,False,False
3292,2015-11-13,MQ,DFW,HOU,247,0.0,,False,False,False,False,False
3293,2015-03-25,DL,MCO,LGA,950,4.0,,False,False,False,False,False
3294,2015-05-01,UA,ATL,SFO,2139,0.0,,False,False,False,False,False
3295,2015-08-26,DL,ATL,SAV,214,28.0,,False,False,False,False,False
3296,2015-02-05,MQ,LGA,LIT,1085,144.0,,True,False,False,True,True
3297,2015-11-06,EV,BQK,ATL,238,0.0,,False,False,False,False,False
3298,2015-01-17,WN,PHX,MDW,1444,0.0,,False,False,False,False,False
3299,2015-01-18,MQ,ORD,PIA,130,11.0,,False,False,False,False,False
3300,2015-02-16,UA,ORD,EWR,719,0.0,,False,False,False,False,False
3301,2015-01-01,DL,SLC,SAN,626,0.0,,False,False,False,False,False
3302,2015-11-15,AA,SJC,PHX,621,0.0,,False,False,False,False,False
3303,2015-05-23,WN,MDW,AUS,972,0.0,,False,False,False,False,False
3304,2015-03-27,WN,PDX,LAS,763,0.0,,False,False,False,False,False
3305,2015-12-25,EV,LEX,ATL,304,29.0,,False,False,False,False,False
3306,2015-12-25,UA,FLL,EWR,1065,0.0,,False,False,False,False,False
3307,2015-08-05,DL,DTW,BUF,241,86.0,,False,False,False,True,False
3308,2015-12-22,AS,SFO,SEA,679,23.0,,True,False,False,True,False
3309,2015-05-17,B6,BOS,IAD,413,0.0,,False,False,False,False,False
3310,2015-01-29,NK,FLL,IAH,965,0.0,,False,False,False,False,False
3311,2015-08-06,DL,MSP,ATL,907,0.0,,False,False,False,False,False
3312,2015-01-26,B6,LGB,LAS,231,0.0,,False,False,False,False,False
3313,2015-06-26,AS,CDV,YAK,213,168.0,,True,False,False,False,True
3314,2015-05-12,US,STL,CLT,575,52.0,,False,False,False,True,False
3315,2015-08-24,UA,DCA,IAH,1208,0.0,,False,False,False,False,False
3316,2015-03-11,AS,SEA,LAX,954,8.0,,False,False,False,False,False
3317,2015-01-19,AA,HOU,DFW,247,0.0,,False,False,False,False,False
3318,2015-02-03,EV,STL,CLE,487,11.0,,False,False,False,False,False
3319,2015-05-06,WN,ATL,BWI,577,0.0,,False,False,False,False,False
3320,2015-07-26,DL,MSP,PDX,1426,0.0,,False,False,False,False,False
3321,2015-04-21,DL,MCO,ATL,404,3.0,,False,False,False,False,False
3322,2015-06-26,WN,BOS,DEN,1754,17.0,,True,False,False,False,False
3323,2015-12-31,AA,CLT,PBI,590,0.0,,False,False,False,False,False
3324,2015-03-01,OO,LIT,DEN,771,91.0,,False,False,False,False,True
3325,2015-06-30,US,LAX,PHX,370,0.0,,False,False,False,False,False
3326,2015-08-31,WN,EWR,HOU,1411,0.0,,False,False,False,False,False
3327,2015-06-20,WN,MCO,SJU,1189,19.0,,False,False,False,False,False
3328,2015-03-12,AA,SAN,DFW,1171,9.0,,False,False,False,False,False
3329,2015-12-05,UA,EWR,MCO,937,0.0,,False,False,False,False,False
3330,2015-11-08,B6,DEN,JFK,1626,9.0,,False,False,False,False,False
3331,2015-04-02,UA,BWI,ORD,622,0.0,,False,False,False,False,False
3332,2015-11-23,AS,SEA,BUR,937,3.0,,False,False,False,False,False
3333,2015-01-12,OO,SJC,LAX,308,0.0,,False,False,False,False,False
3334,2015-08-13,WN,PBI,ISP,1052,35.0,,True,False,False,True,True
3335,2015-05-21,OO,SFO,PSP,421,0.0,,False,False,False,False,False
3336,2015-09-05,DL,IAH,ATL,689,13.0,,False,False,False,False,False
3337,2015-12-02,DL,MSP,ORD,334,10.0,,False,False,False,False,False
3338,2015-11-03,UA,IND,DEN,977,0.0,,False,False,False,False,False
3339,2015-11-23,OO,FAR,MSP,223,0.0,,False,False,False,False,False
3340,2015-02-26,US,PHX,IAH,1009,0.0,,False,False,False,False,False
3341,2015-08-10,AA,TPA,DFW,929,9.0,,False,False,False,False,False
3342,2015-01-21,B6,SJU,JFK,1598,0.0,,False,False,False,False,False
3343,2015-06-14,WN,BUF,MDW,468,10.0,,False,False,False,False,False
3344,2015-11-16,UA,LGA,DEN,1620,0.0,,False,False,False,False,False
3345,2015-02-12,WN,SNA,SJC,342,0.0,,False,False,False,False,False
3346,2015-07-02,WN,ATL,JAX,270,23.0,,False,False,False,False,False
3347,2015-07-21,AA,LAX,JFK,2475,0.0,,False,False,False,False,False
3348,2015-03-27,WN,LAS,HOU,1235,12.0,,False,False,False,False,False
3349,2015-02-22,AS,SEA,SFO,679,0.0,,False,False,False,False,False
3350,2015-09-21,VX,EWR,LAX,2454,12.0,,False,False,False,False,False
3351,2015-01-04,WN,DCA,STL,719,36.0,,True,False,False,False,False
3352,2015-09-15,OO,MKE,ORD,67,531.0,,False,False,False,True,True
3353,2015-07-27,MQ,LIT,DFW,304,10.0,,False,False,False,False,False
3354,2015-02-22,DL,ATL,BNA,214,12.0,,False,False,False,False,False
3355,2015-09-12,OO,SLC,SGU,272,0.0,,False,False,False,False,False
3356,2015-04-23,EV,ATW,DTW,296,0.0,,False,False,False,False,False
3357,2015-11-18,AA,TUS,DFW,813,2.0,,False,False,False,False,False
3358,2015-05-21,EV,ATL,BQK,238,0.0,,False,False,False,False,False
3359,2015-01-29,OO,SFO,SMF,86,0.0,,False,False,False,False,False
3360,2015-05-28,EV,ATL,ABE,692,0.0,,False,False,False,False,False
3361,2015-06-10,DL,ATL,LAX,1947,187.0,,True,False,False,True,True
3362,2015-03-30,US,DCA,CLT,331,13.0,,False,False,False,False,False
3363,2015-06-21,WN,LAS,SAN,258,106.0,,True,False,False,True,True
3364,2015-06-17,WN,BWI,BDL,283,2.0,,False,False,False,False,False
3365,2015-02-23,NK,MYR,ACY,466,27.0,,False,False,False,False,False
3366,2015-06-05,AA,LGA,MIA,1096,10.0,,False,False,False,False,False
3367,2015-01-16,UA,IAH,DTW,1075,0.0,,False,False,False,False,False
3368,2015-12-07,AA,PHX,JFK,2153,14.0,,False,False,False,False,False
3369,2015-03-01,WN,MKE,FLL,1243,0.0,,False,False,False,False,False
3370,2015-03-20,EV,DFW,MEI,485,0.0,,False,False,False,False,False
3371,2015-12-12,WN,MSY,MDW,825,17.0,,False,False,False,False,False
3372,2015-08-20,AA,PHL,CLT,449,8.0,,False,False,False,False,False
3373,2015-08-24,EV,GPT,ATL,352,0.0,,False,False,False,False,False
3374,2015-09-01,DL,MIA,ATL,594,0.0,,False,False,False,False,False
3375,2015-06-21,OO,LAX,SAT,1211,145.0,,True,False,False,False,True
3376,2015-06-03,DL,BOS,ATL,946,17.0,,False,False,False,False,False
3377,2015-08-05,OO,MSP,ISN,546,0.0,,False,False,False,False,False
3378,2015-09-24,EV,ATL,BQK,238,8.0,,False,False,False,False,False
3379,2015-08-19,WN,RNO,LAS,345,2.0,,False,False,False,False,False
3380,2015-06-29,AA,HNL,DFW,3784,14.0,,False,False,False,False,False
3381,2015-12-02,DL,ATL,CRW,363,0.0,,False,False,False,False,False
3382,2015-11-13,UA,IAD,IAH,1190,447.0,,True,False,False,True,True
3383,2015-01-14,DL,ATL,LAX,1947,0.0,,False,False,False,False,False
3384,2015-11-10,B6,DCA,CHS,444,14.0,,False,False,False,False,False
3385,2015-05-31,WN,HOU,DEN,883,30.0,,False,False,False,False,False
3386,2015-05-14,OO,ORD,MKE,67,7.0,,False,False,False,False,False
3387,2015-07-11,DL,LAS,DTW,1749,0.0,,False,False,False,False,False
3388,2015-08-26,B6,BDL,SJU,1666,0.0,,False,False,False,False,False
3389,2015-09-10,EV,ATL,HPN,780,11.0,,False,False,False,False,False
3390,2015-07-17,UA,PIT,IAH,1117,0.0,,False,False,False,False,False
3391,2015-02-09,EV,EWR,MSN,799,87.0,,True,False,False,False,True
3392,2015-11-05,WN,PHX,DAL,879,7.0,,False,False,False,False,False
3393,2015-08-06,EV,CLE,ORD,315,0.0,,False,False,False,False,False
3394,2015-04-07,EV,EWR,GSO,445,0.0,,False,False,False,False,False
3395,2015-08-23,AA,ATL,PHL,666,34.0,,False,False,False,False,False
3396,2015-09-10,AA,MIA,MCO,192,0.0,,False,False,False,False,False
3397,2015-06-01,EV,ORD,SAV,773,117.0,,False,False,False,False,True
3398,2015-04-18,WN,SEA,DEN,1024,3.0,,False,False,False,False,False
3399,2015-11-23,DL,MIA,LGA,1096,0.0,,False,False,False,False,False
3400,2015-01-14,WN,SLC,DEN,391,5.0,,False,False,False,False,False
3401,2015-05-06,NK,DEN,IAH,862,64.0,,True,False,False,True,False
3402,2015-12-23,UA,ORD,IAD,588,11.0,,False,False,False,False,False
3403,2015-12-05,DL,MSP,JFK,1029,0.0,,False,False,False,False,False
3404,2015-08-03,DL,SAV,ATL,214,10.0,,False,False,False,False,False
3405,2015-09-25,AS,LAX,SEA,954,0.0,,False,False,False,False,False
3406,2015-11-06,OO,SFO,PHX,651,0.0,,False,False,False,False,False
3407,2015-02-21,WN,SAN,DEN,853,1615.0,,False,False,False,False,False
3408,2015-03-16,MQ,DFW,CRP,354,17.0,,False,False,False,False,False
3409,2015-02-17,OO,SAT,ORD,1041,0.0,,False,False,False,False,False
3410,2015-06-25,B6,EWR,FLL,1065,75.0,,True,False,False,True,False
3411,2015-11-07,WN,HOU,SAT,192,0.0,,False,False,False,False,False
3412,2015-09-04,EV,OAJ,ATL,399,0.0,,False,False,False,False,False
3413,2015-08-11,DL,SLC,PDX,630,0.0,,False,False,False,False,False
3414,2015-05-07,OO,DEN,PSC,852,0.0,,False,False,False,False,False
3415,2015-01-09,MQ,ORD,BIS,716,0.0,,False,False,False,False,False
3416,2015-04-21,EV,CLE,LGA,419,0.0,,False,False,False,False,False
3417,2015-05-04,WN,SAN,HOU,1313,0.0,,False,False,False,False,False
3418,2015-11-22,UA,EWR,DEN,1605,19.0,,False,False,False,False,False
3419,2015-01-29,WN,SLC,DEN,391,1.0,,False,False,False,False,False
3420,2015-06-27,UA,DEN,PDX,991,11.0,,False,False,False,False,False
3421,2015-09-03,DL,BUF,ATL,712,0.0,,False,False,False,False,False
3422,2015-02-08,WN,FLL,TPA,197,0.0,,False,False,False,False,False
3423,2015-04-07,AS,LAS,SEA,867,2.0,,False,False,False,False,False
3424,2015-02-27,AA,PHX,DFW,868,1615.0,Weather,False,False,False,False,False
3425,2015-11-16,WN,LAS,SAT,1069,0.0,,False,False,False,False,False
3426,2015-03-02,EV,ATL,BQK,238,2.0,,False,False,False,False,False
3427,2015-02-11,HA,LIH,HNL,102,0.0,,False,False,False,False,False
3428,2015-12-26,AA,DCA,CLT,331,82.0,,False,False,False,True,False
3429,2015-06-25,US,PHX,ONT,325,0.0,,False,False,False,False,False
3430,2015-04-08,US,PHX,LAS,255,0.0,,False,False,False,False,False
3431,2015-02-21,WN,GRR,RSW,1147,2.0,,False,False,False,False,False
3432,2015-08-01,WN,MDW,MCI,405,26.0,,False,False,False,False,False
3433,2015-04-04,EV,IAH,BRO,308,0.0,,False,False,False,False,False
3434,2015-09-14,OO,DEN,BUR,850,94.0,,False,False,False,False,True
3435,2015-01-20,MQ,DFW,VPS,641,0.0,,False,False,False,False,False
3436,2015-06-21,DL,IAD,ATL,534,0.0,,False,False,False,False,False
3437,2015-01-08,F9,FAR,DEN,627,0.0,,False,False,False,False,False
3438,2015-04-09,VX,LAS,BOS,2381,20.0,,True,False,False,False,False
3439,2015-07-18,WN,PBI,BWI,883,76.0,,True,False,False,True,False
3440,2015-01-03,US,CLE,CLT,430,0.0,,False,False,False,False,False
3441,2015-04-07,WN,CLE,BNA,448,0.0,,False,False,False,False,False
3442,2015-05-20,WN,CLE,BWI,314,0.0,,False,False,False,False,False
3443,2015-08-10,HA,OGG,LIH,201,1.0,,False,False,False,False,False
3444,2015-04-30,EV,ORD,LNK,466,101.0,,True,False,False,False,False
3445,2015-03-20,UA,SEA,DEN,1024,0.0,,False,False,False,False,False
3446,2015-01-02,US,JAX,CLT,328,2.0,,False,False,False,False,False
3447,2015-07-08,OO,SLC,BIL,387,0.0,,False,False,False,False,False
3448,2015-04-09,OO,DEN,COS,73,0.0,,False,False,False,False,False
3449,2015-07-31,AA,DFW,SNA,1205,16.0,,True,False,False,False,False
3450,2015-12-05,OO,PHX,FLG,119,0.0,,False,False,False,False,False
3451,2015-11-08,NK,IAH,ORD,925,0.0,,False,False,False,False,False
3452,2015-11-21,OO,IAH,SLC,1195,157.0,,True,False,False,False,True
3453,2015-08-18,UA,HNL,LAX,2556,0.0,,False,False,False,False,False
3454,2015-05-25,DL,ATL,MYR,317,2.0,,False,False,False,False,False
3455,2015-02-25,DL,SEA,MSP,1399,1.0,,False,False,False,False,False
3456,2015-07-05,AA,DFW,IAH,224,0.0,,False,False,False,False,False
3457,2015-05-28,OO,DEN,ONT,819,0.0,,False,False,False,False,False
3458,2015-07-19,AA,PHX,DFW,868,143.0,,False,False,False,True,True
3459,2015-02-24,WN,OAK,BUR,325,0.0,,False,False,False,False,False
3460,2015-08-12,WN,MCI,PHX,1044,1.0,,False,False,False,False,False
3461,2015-12-15,WN,SNA,DEN,846,1615.0,Weather,False,False,False,False,False
3462,2015-04-19,WN,LGA,DAL,1381,3.0,,False,False,False,False,False
3463,2015-09-22,DL,MIA,ATL,594,0.0,,False,False,False,False,False
3464,2015-03-08,AA,STL,LAX,1592,0.0,,False,False,False,False,False
3465,2015-01-10,DL,ATL,PHL,666,0.0,,False,False,False,False,False
3466,2015-12-23,UA,BOS,EWR,200,0.0,,False,False,False,False,False
3467,2015-06-22,DL,LAS,MSP,1299,40.0,,False,False,False,False,False
3468,2015-03-07,US,TPA,CLT,507,3.0,,False,False,False,False,False
3469,2015-05-09,EV,BRO,IAH,308,0.0,,False,False,False,False,False
3470,2015-02-11,AA,DFW,AUS,190,0.0,,False,False,False,False,False
3471,2015-06-17,WN,HOU,CRP,187,94.0,,True,False,False,True,False
3472,2015-05-15,WN,HOU,DCA,1218,1.0,,False,False,False,False,False
3473,2015-06-20,OO,SAN,LAX,109,40.0,,False,False,False,False,True
3474,2015-02-17,WN,RDU,MDW,632,5.0,,False,False,False,False,False
3475,2015-04-08,B6,FLL,BOS,1237,5.0,,False,False,False,False,False
3476,2015-05-05,B6,LGB,JFK,2465,0.0,,False,False,False,False,False
3477,2015-04-09,WN,ATL,LGA,762,0.0,,False,False,False,False,False
3478,2015-11-30,AA,DFW,LGA,1389,15.0,,False,False,False,False,False
3479,2015-01-09,US,RSW,CLT,600,0.0,,False,False,False,False,False
3480,2015-02-26,UA,DFW,DEN,641,58.0,,True,False,False,False,False
3481,2015-04-12,UA,RDU,SFO,2400,13.0,,False,False,False,False,False
3482,2015-05-12,DL,OMA,ATL,821,0.0,,False,False,False,False,False
3483,2015-06-05,WN,BNA,LGA,764,27.0,,True,False,False,False,False
3484,2015-02-15,OO,LAX,SMF,373,0.0,,False,False,False,False,False
3485,2015-11-20,WN,MDW,PHX,1444,0.0,,False,False,False,False,False
3486,2015-12-14,DL,MKE,LGA,738,180.0,,True,True,False,False,False
3487,2015-02-24,WN,TUS,LAS,365,0.0,,False,False,False,False,False
3488,2015-03-02,WN,BWI,MSY,998,13.0,,False,False,False,False,False
3489,2015-11-24,WN,BUR,LAS,223,27.0,,False,False,False,False,False
3490,2015-11-08,DL,MEM,ATL,332,31.0,,False,False,False,False,False
3491,2015-01-27,WN,PHX,BUR,369,4.0,,False,False,False,False,False
3492,2015-05-16,AA,SEA,ORD,1721,16.0,,False,False,False,False,False
3493,2015-09-09,DL,MSP,PHX,1276,12.0,,False,False,False,False,False
3494,2015-02-18,AS,SEA,LAX,954,9.0,,False,False,False,False,False
3495,2015-04-30,NK,IAH,DTW,1075,3.0,,False,False,False,False,False
3496,2015-08-06,AA,ORD,LGA,733,2.0,,False,False,False,False,False
3497,2015-06-19,EV,ORD,LNK,466,0.0,,False,False,False,False,False
3498,2015-08-30,EV,TYS,DFW,772,17.0,,False,False,False,False,False
3499,2015-04-09,AA,DFW,RDU,1061,252.0,,True,True,False,False,True
3500,2015-11-22,OO,MSP,MOT,449,7.0,,False,False,False,False,False
3501,2015-01-29,WN,DAL,LGA,1381,34.0,,True,False,False,True,False
3502,2015-09-09,WN,PHX,DAL,879,37.0,,False,False,False,False,False
3503,2015-09-19,WN,PDX,SAN,933,0.0,,False,False,False,False,False
3504,2015-01-12,OO,MOT,MSP,449,0.0,,False,False,False,False,False
3505,2015-01-13,B6,FLL,PVD,1188,0.0,,False,False,False,False,False
3506,2015-12-19,B6,MCO,EWR,937,27.0,,True,False,False,True,False
3507,2015-02-24,WN,STL,LGA,888,1615.0,Carrier,False,False,False,False,False
3508,2015-09-22,AA,PHL,TPA,920,0.0,,False,False,False,False,False
3509,2015-12-04,MQ,XNA,DFW,280,0.0,,False,False,False,False,False
3510,2015-05-01,DL,LAX,TPA,2158,3.0,,False,False,False,False,False
3511,2015-12-06,WN,SFO,SAN,447,0.0,,False,False,False,False,False
3512,2015-08-11,WN,PIT,TPA,873,0.0,,False,False,False,False,False
3513,2015-05-24,WN,LAX,MDW,1750,0.0,,False,False,False,False,False
3514,2015-04-05,US,ATL,CLT,226,1.0,,False,False,False,False,False
3515,2015-02-18,MQ,ATL,MIA,594,12.0,,False,False,False,False,False
3516,2015-12-21,OO,ORD,MKE,67,0.0,,False,False,False,False,False
3517,2015-05-20,AA,LAS,LAX,236,0.0,,False,False,False,False,False
3518,2015-03-25,AA,EWR,DFW,1372,3.0,,False,False,False,False,False
3519,2015-06-17,DL,MKE,ATL,669,0.0,,False,False,False,False,False
3520,2015-08-11,DL,ATL,BOS,946,290.0,,True,False,False,True,False
3521,2015-12-07,AA,CLT,TPA,507,10.0,,False,False,False,False,False
3522,2015-05-30,MQ,DFW,LFT,351,29.0,,True,False,False,False,False
3523,2015-12-17,AA,ORD,FLL,1182,185.0,,False,False,False,True,True
3524,2015-09-23,AA,PIT,CLT,366,0.0,,False,False,False,False,False
3525,2015-06-20,MQ,CID,ORD,196,0.0,,False,False,False,False,False
3526,2015-06-22,AS,SEA,MSP,1399,11.0,,False,False,False,False,False
3527,2015-05-14,WN,OAK,ONT,362,7.0,,False,False,False,False,False
3528,2015-03-22,OO,DEN,PSP,776,1.0,,False,False,False,False,False
3529,2015-02-24,MQ,SYR,ORD,607,210.0,,False,False,False,False,True
3530,2015-04-28,UA,IAH,LAS,1222,1.0,,False,False,False,False,False
3531,2015-01-07,US,ATL,CLT,226,0.0,,False,False,False,False,False
3532,2015-08-14,AA,DFW,SLC,989,38.0,,False,False,False,False,False
3533,2015-03-09,OO,MSP,LAX,1535,0.0,,False,False,False,False,False
3534,2015-09-25,UA,PHX,DEN,602,2.0,,False,False,False,False,False
3535,2015-04-22,OO,SUN,SLC,222,0.0,,False,False,False,False,False
3536,2015-04-12,WN,GEG,OAK,723,0.0,,False,False,False,False,False
3537,2015-11-13,UA,SAT,IAH,191,0.0,,False,False,False,False,False
3538,2015-06-28,EV,MSP,FSD,196,2.0,,False,False,False,False,False
3539,2015-01-29,UA,HNL,EWR,4962,0.0,,False,False,False,False,False
3540,2015-03-04,UA,SNA,EWR,2434,1615.0,Weather,False,False,False,False,False
3541,2015-02-09,WN,BNA,RDU,442,0.0,,False,False,False,False,False
3542,2015-06-17,EV,ABE,DTW,425,113.0,,False,False,False,True,False
3543,2015-11-12,B6,MCO,LGA,950,90.0,,True,False,False,True,True
3544,2015-09-18,AS,SEA,STL,1709,0.0,,False,False,False,False,False
3545,2015-12-15,OO,LAX,COS,833,21.0,,False,False,False,False,False
3546,2015-02-13,DL,PNS,ATL,271,0.0,,False,False,False,False,False
3547,2015-02-06,MQ,JFK,CLE,425,1.0,,False,False,False,False,False
3548,2015-04-23,OO,SFO,BFL,238,0.0,,False,False,False,False,False
3549,2015-01-10,WN,ONT,PHX,325,0.0,,False,False,False,False,False
3550,2015-03-08,US,BOS,CLT,728,0.0,,False,False,False,False,False
3551,2015-01-25,DL,SFO,ATL,2139,1.0,,False,False,False,False,False
3552,2015-02-07,DL,ATL,ORF,516,264.0,,False,False,False,True,False
3553,2015-05-04,EV,BTR,ATL,448,24.0,,False,False,False,False,False
3554,2015-05-15,EV,DSM,DTW,534,0.0,,False,False,False,False,False
3555,2015-07-12,WN,BNA,JAX,483,78.0,,False,False,False,False,True
3556,2015-05-21,WN,LAS,OAK,407,3.0,,False,False,False,False,False
3557,2015-06-18,EV,BTR,ATL,448,382.0,,False,False,False,True,False
3558,2015-08-08,WN,LAS,LIT,1294,52.0,,False,False,False,True,True
3559,2015-07-15,AA,ORD,PHL,678,33.0,,False,False,False,False,False
3560,2015-09-23,UA,EWR,BOS,200,0.0,,False,False,False,False,False
3561,2015-07-10,EV,ATL,AGS,143,32.0,,False,False,False,False,False
3562,2015-05-04,EV,MLU,IAH,262,0.0,,False,False,False,False,False
3563,2015-04-09,AA,DCA,ORD,612,1615.0,Weather,False,False,False,False,False
3564,2015-07-08,NK,MYR,CRW,356,53.0,,False,False,False,False,True
3565,2015-01-21,AS,SEA,BWI,2335,0.0,,False,False,False,False,False
3566,2015-11-20,WN,SJU,FLL,1046,0.0,,False,False,False,False,False
3567,2015-04-20,WN,MSY,ATL,425,0.0,,False,False,False,False,False
3568,2015-11-07,WN,DCA,BNA,562,0.0,,False,False,False,False,False
3569,2015-08-25,WN,LAX,SFO,337,0.0,,False,False,False,False,False
3570,2015-02-17,OO,TWF,SLC,175,0.0,,False,False,False,False,False
3571,2015-01-12,WN,MDW,PHX,1444,25.0,,False,False,False,False,False
3572,2015-03-22,WN,TUL,DEN,541,5.0,,False,False,False,False,False
3573,2015-07-15,AA,CLT,BDL,644,0.0,,False,False,False,False,False
3574,2015-12-24,WN,LAS,SJC,386,65.0,,False,False,False,True,True
3575,2015-05-31,EV,AUS,DTW,1149,0.0,,False,False,False,False,False
3576,2015-04-14,DL,RSW,ATL,515,0.0,,False,False,False,False,False
3577,2015-01-16,AA,DFW,PHX,868,0.0,,False,False,False,False,False
3578,2015-05-03,DL,ATL,PIT,526,0.0,,False,False,False,False,False
3579,2015-02-03,EV,EWR,GRR,605,88.0,,True,False,False,True,True
3580,2015-06-24,VX,DAL,AUS,189,5.0,,False,False,False,False,False
3581,2015-08-31,EV,ATL,OAJ,399,0.0,,False,False,False,False,False
3582,2015-09-29,DL,MSP,MSO,1013,0.0,,False,False,False,False,False
3583,2015-06-29,AA,MIA,DFW,1121,65.0,,False,True,False,False,True
3584,2015-04-01,UA,SFO,MCO,2446,3.0,,False,False,False,False,False
3585,2015-11-21,DL,ATL,SEA,2182,1.0,,False,False,False,False,False
3586,2015-04-07,EV,CMH,MSP,626,0.0,,False,False,False,False,False
3587,2015-12-22,DL,SLC,JAC,205,26.0,,True,False,False,False,True
3588,2015-08-10,DL,LAX,OGG,2486,4.0,,False,False,False,False,False
3589,2015-04-22,DL,PHX,DTW,1671,0.0,,False,False,False,False,False
3590,2015-05-22,WN,LAS,LAX,236,27.0,,True,False,False,True,False
3591,2015-04-10,DL,ATL,TYS,152,333.0,,False,True,False,False,False
3592,2015-05-16,OO,DEN,RAP,300,81.0,,True,True,False,False,False
3593,2015-06-25,AA,JFK,PHX,2153,0.0,,False,False,False,False,False
3594,2015-06-14,UA,LAX,DEN,862,0.0,,False,False,False,False,False
3595,2015-05-11,WN,BOS,MKE,860,0.0,,False,False,False,False,False
3596,2015-04-29,US,SJU,PHL,1576,9.0,,False,False,False,False,False
3597,2015-12-26,WN,MCI,ATL,692,0.0,,False,False,False,False,False
3598,2015-04-21,DL,ATL,ORD,606,0.0,,False,False,False,False,False
3599,2015-07-20,DL,ATL,ILM,377,1.0,,False,False,False,False,False
3600,2015-07-19,DL,LGA,MCO,950,32.0,,False,False,False,False,False
3601,2015-05-14,EV,CLE,LGA,419,0.0,,False,False,False,False,False
3602,2015-08-23,UA,PIT,IAH,1117,142.0,,False,False,False,True,True
3603,2015-03-03,WN,HOU,MCO,849,61.0,,False,False,False,True,True
3604,2015-09-14,UA,DEN,GRR,1015,0.0,,False,False,False,False,False
3605,2015-02-02,OO,LAS,SLC,368,0.0,,False,False,False,False,False
3606,2015-01-23,MQ,DFW,MSN,821,1.0,,False,False,False,False,False
3607,2015-08-04,WN,MCO,MCI,1072,0.0,,False,False,False,False,False
3608,2015-03-15,B6,BOS,RIC,474,2.0,,False,False,False,False,False
3609,2015-06-26,DL,BDL,ATL,859,0.0,,False,False,False,False,False
3610,2015-11-24,DL,ATL,DCA,547,6.0,,False,False,False,False,False
3611,2015-03-04,WN,SFO,LAX,337,0.0,,False,False,False,False,False
3612,2015-06-21,AS,SEA,LAS,867,0.0,,False,False,False,False,False
3613,2015-11-28,WN,BWI,TPA,842,0.0,,False,False,False,False,False
3614,2015-03-24,B6,EWR,MCO,937,0.0,,False,False,False,False,False
3615,2015-07-04,AA,DFW,ELP,551,61.0,,False,False,False,True,False
3616,2015-02-26,UA,SFO,LAX,337,0.0,,False,False,False,False,False
3617,2015-12-12,UA,ORD,DTW,235,0.0,,False,False,False,False,False
3618,2015-06-01,AS,SEA,DEN,1024,0.0,,False,False,False,False,False
3619,2015-03-29,EV,JAN,ATL,341,0.0,,False,False,False,False,False
3620,2015-11-12,DL,ATL,CMH,447,0.0,,False,False,False,False,False
